Sweden, Death rates (period 1x1), 	Last modified: 12 May 2022;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1952          80             0.103403        0.108188        0.105590
  1952          81             0.119416        0.119285        0.119357
  1952          82             0.129216        0.149964        0.138536
  1952          83             0.134959        0.144795        0.139266
  1952          84             0.160204        0.171464        0.165074
  1952          85             0.167634        0.214931        0.188089
  1952          86             0.201345        0.225910        0.211661
  1952          87             0.204605        0.244592        0.221282
  1952          88             0.229514        0.256684        0.240887
  1952          89             0.266731        0.266278        0.266542
  1952          90             0.262883        0.295339        0.275844
  1952          91             0.299456        0.342273        0.316564
  1952          92             0.332026        0.356816        0.342034
  1952          93             0.361257        0.368065        0.363926
  1952          94             0.332886        0.348154        0.338574
  1952          95             0.374486        0.449409        0.400180
  1952          96             0.473684        0.556561        0.501520
  1952          97             0.440860        0.338346        0.407767
  1952          98             0.320611        0.610169        0.410526
  1952          99             0.386139        0.666667        0.466431
  1952         100             0.815534        0.428571        0.679245
  1952         101             0.436364        0.600000        0.505263
  1952         102             0.387097        0.750000        0.461538
  1952         103             0.300000        0.000000        0.260870
  1952         104             1.500000        0.000000        0.857143
  1952         105                   .              .              .
  1952         106                   .              .              .
  1952         107             3.000000              .        3.000000
  1952         108                   .              .              .
  1952         109                   .              .              .
  1952         110+                  .              .              .
  1953           0             0.016508        0.021199        0.018924
  1953           1             0.001539        0.001852        0.001700
  1953           2             0.001068        0.001041        0.001054
  1953           3             0.000677        0.001059        0.000873
  1953           4             0.000423        0.000870        0.000652
  1953           5             0.000446        0.000882        0.000669
  1953           6             0.000432        0.000944        0.000694
  1953           7             0.000442        0.000823        0.000638
  1953           8             0.000300        0.000612        0.000460
  1953           9             0.000310        0.000559        0.000437
  1953          10             0.000210        0.000636        0.000427
  1953          11             0.000272        0.000335        0.000304
  1953          12             0.000286        0.000718        0.000506
  1953          13             0.000366        0.000560        0.000465
  1953          14             0.000373        0.000636        0.000507
  1953          15             0.000276        0.000774        0.000530
  1953          16             0.000378        0.000983        0.000685
  1953          17             0.000652        0.001169        0.000915
  1953          18             0.000443        0.001268        0.000861
  1953          19             0.000564        0.001308        0.000938
  1953          20             0.000690        0.001332        0.001011
  1953          21             0.000732        0.001818        0.001273
  1953          22             0.000749        0.001598        0.001172
  1953          23             0.000666        0.001491        0.001078
  1953          24             0.000542        0.001168        0.000856
  1953          25             0.000688        0.001283        0.000986
  1953          26             0.000793        0.001612        0.001204
  1953          27             0.000731        0.001323        0.001029
  1953          28             0.000652        0.001481        0.001069
  1953          29             0.000903        0.001568        0.001238
  1953          30             0.000819        0.001517        0.001171
  1953          31             0.001121        0.001558        0.001341
  1953          32             0.001116        0.001889        0.001507
  1953          33             0.001163        0.001419        0.001293
  1953          34             0.001241        0.001665        0.001455
  1953          35             0.000992        0.001507        0.001252
  1953          36             0.001556        0.002011        0.001786
  1953          37             0.001293        0.001949        0.001624
  1953          38             0.001575        0.002237        0.001908
  1953          39             0.001462        0.002232        0.001851
  1953          40             0.002039        0.002279        0.002160
  1953          41             0.002092        0.002471        0.002284
  1953          42             0.001705        0.002700        0.002210
  1953          43             0.002498        0.003086        0.002795
  1953          44             0.002365        0.003264        0.002817
  1953          45             0.002968        0.003797        0.003383
  1953          46             0.002820        0.003908        0.003365
  1953          47             0.003243        0.004467        0.003852
  1953          48             0.003615        0.004719        0.004162
  1953          49             0.003585        0.004814        0.004194
  1953          50             0.004668        0.005447        0.005052
  1953          51             0.005246        0.005444        0.005344
  1953          52             0.005387        0.006892        0.006128
  1953          53             0.005358        0.007086        0.006205
  1953          54             0.006759        0.009121        0.007915
  1953          55             0.007323        0.009126        0.008205
  1953          56             0.007826        0.011677        0.009707
  1953          57             0.007922        0.011044        0.009438
  1953          58             0.009073        0.013798        0.011352
  1953          59             0.010948        0.014389        0.012600
  1953          60             0.011284        0.015994        0.013541
  1953          61             0.012902        0.016848        0.014783
  1953          62             0.013373        0.018247        0.015682
  1953          63             0.014915        0.020185        0.017397
  1953          64             0.017212        0.022337        0.019628
  1953          65             0.019443        0.025002        0.022071
  1953          66             0.020434        0.026998        0.023532
  1953          67             0.024415        0.028178        0.026194
  1953          68             0.027128        0.034651        0.030685
  1953          69             0.031239        0.036950        0.033917
  1953          70             0.034588        0.041097        0.037626
  1953          71             0.039470        0.044793        0.041966
  1953          72             0.045334        0.048639        0.046879
  1953          73             0.048236        0.050829        0.049443
  1953          74             0.053426        0.061045        0.056968
  1953          75             0.059310        0.067630        0.063194
  1953          76             0.066997        0.075561        0.071022
  1953          77             0.073661        0.084484        0.078728
  1953          78             0.086727        0.089475        0.088004
  1953          79             0.095089        0.103128        0.098779
  1953          80             0.106886        0.113579        0.109939
  1953          81             0.122039        0.129240        0.125321
  1953          82             0.133829        0.138144        0.135777
  1953          83             0.147743        0.161946        0.154085
  1953          84             0.157162        0.162875        0.159654
  1953          85             0.172800        0.191243        0.180658
  1953          86             0.190314        0.202889        0.195660
  1953          87             0.214101        0.224899        0.218591
  1953          88             0.220708        0.240478        0.228825
  1953          89             0.247689        0.277717        0.260165
  1953          90             0.256045        0.273086        0.263097
  1953          91             0.269307        0.351823        0.301181
  1953          92             0.345962        0.320537        0.335939
  1953          93             0.367167        0.377622        0.371373
  1953          94             0.376431        0.480493        0.416230
  1953          95             0.426059        0.450704        0.434855
  1953          96             0.413574        0.474359        0.433735
  1953          97             0.496241        0.453608        0.481166
  1953          98             0.467967        0.368098        0.436782
  1953          99             0.682927        0.622642        0.664773
  1953         100             0.568966        0.136364        0.450000
  1953         101             1.018868        0.545455        0.837209
  1953         102             0.400000        1.200000        0.720000
  1953         103             0.571429        6.000000        0.818182
  1953         104             0.600000        0.000000        0.461538
  1953         105             0.000000        0.000000        0.000000
  1953         106                   .              .              .
  1953         107                   .              .              .
  1953         108                   .              .              .
  1953         109                   .              .              .
  1953         110+                  .              .              .
  1954           0             0.015028        0.021765        0.018496
  1954           1             0.001350        0.001596        0.001476
  1954           2             0.000829        0.001200        0.001020
  1954           3             0.000750        0.000865        0.000809
  1954           4             0.000606        0.000757        0.000684
  1954           5             0.000355        0.000597        0.000479
  1954           6             0.000462        0.000505        0.000484
  1954           7             0.000384        0.000381        0.000382
  1954           8             0.000411        0.000509        0.000461
  1954           9             0.000284        0.000508        0.000399
  1954          10             0.000261        0.000482        0.000374
  1954          11             0.000472        0.000402        0.000436
  1954          12             0.000408        0.000466        0.000438
  1954          13             0.000176        0.000338        0.000258
  1954          14             0.000561        0.000643        0.000603
  1954          15             0.000482        0.000657        0.000571
  1954          16             0.000459        0.000685        0.000574
  1954          17             0.000282        0.000868        0.000579
  1954          18             0.000431        0.001004        0.000721
  1954          19             0.000316        0.001196        0.000760
  1954          20             0.000437        0.001212        0.000825
  1954          21             0.000520        0.001257        0.000888
  1954          22             0.000410        0.001354        0.000880
  1954          23             0.000594        0.001394        0.000992
  1954          24             0.000665        0.001200        0.000932
  1954          25             0.000607        0.001341        0.000974
  1954          26             0.000666        0.001262        0.000965
  1954          27             0.001022        0.001115        0.001069
  1954          28             0.000569        0.001285        0.000929
  1954          29             0.000969        0.001209        0.001090
  1954          30             0.000885        0.001496        0.001193
  1954          31             0.000648        0.001313        0.000983
  1954          32             0.001015        0.001368        0.001193
  1954          33             0.001356        0.001545        0.001451
  1954          34             0.001113        0.001422        0.001270
  1954          35             0.001343        0.002021        0.001686
  1954          36             0.001305        0.002008        0.001659
  1954          37             0.001366        0.001582        0.001475
  1954          38             0.001352        0.001936        0.001647
  1954          39             0.001484        0.002187        0.001838
  1954          40             0.001873        0.002219        0.002048
  1954          41             0.001749        0.002482        0.002120
  1954          42             0.002299        0.002909        0.002607
  1954          43             0.002099        0.002744        0.002426
  1954          44             0.002319        0.003006        0.002666
  1954          45             0.002537        0.003876        0.003210
  1954          46             0.002900        0.003980        0.003441
  1954          47             0.003560        0.004213        0.003887
  1954          48             0.003626        0.004747        0.004183
  1954          49             0.003808        0.005089        0.004443
  1954          50             0.004277        0.005299        0.004783
  1954          51             0.004253        0.006372        0.005298
  1954          52             0.005146        0.006123        0.005628
  1954          53             0.005993        0.007511        0.006740
  1954          54             0.006143        0.008202        0.007151
  1954          55             0.006207        0.009707        0.007917
  1954          56             0.007351        0.010683        0.008978
  1954          57             0.008077        0.010388        0.009204
  1954          58             0.009327        0.011925        0.010587
  1954          59             0.009307        0.013254        0.011206
  1954          60             0.011038        0.015334        0.013096
  1954          61             0.012737        0.015862        0.014231
  1954          62             0.012102        0.017279        0.014565
  1954          63             0.015447        0.019944        0.017572
  1954          64             0.016571        0.022077        0.019157
  1954          65             0.018336        0.024083        0.021038
  1954          66             0.022587        0.027423        0.024867
  1954          67             0.022372        0.031607        0.026717
  1954          68             0.026539        0.035053        0.030551
  1954          69             0.027971        0.034758        0.031167
  1954          70             0.032314        0.041397        0.036557
  1954          71             0.036772        0.045853        0.040995
  1954          72             0.043177        0.051496        0.047066
  1954          73             0.045545        0.052644        0.048854
  1954          74             0.051996        0.061178        0.056258
  1954          75             0.057324        0.064422        0.060609
  1954          76             0.062683        0.074388        0.068117
  1954          77             0.074710        0.080659        0.077493
  1954          78             0.082470        0.093746        0.087735
  1954          79             0.089668        0.097495        0.093289
  1954          80             0.103030        0.117613        0.109694
  1954          81             0.123171        0.123291        0.123226
  1954          82             0.131022        0.140002        0.135102
  1954          83             0.141491        0.151798        0.146121
  1954          84             0.165467        0.165761        0.165598
  1954          85             0.168255        0.167492        0.167924
  1954          86             0.195870        0.194921        0.195467
  1954          87             0.207482        0.232148        0.217897
  1954          88             0.242964        0.238543        0.241152
  1954          89             0.250038        0.249860        0.249966
  1954          90             0.257855        0.321538        0.283990
  1954          91             0.296973        0.320160        0.306356
  1954          92             0.315668        0.318551        0.316768
  1954          93             0.339490        0.390110        0.359249
  1954          94             0.386266        0.390533        0.387951
  1954          95             0.468031        0.479212        0.472155
  1954          96             0.422961        0.345083        0.395561
  1954          97             0.603175        0.501672        0.568129
  1954          98             0.379310        0.593023        0.450000
  1954          99             0.410959        0.428571        0.416404
  1954         100             0.481752        1.081967        0.666667
  1954         101             0.590164        0.240000        0.488372
  1954         102             0.857143        2.727273        1.384615
  1954         103             1.500000        0.000000        1.200000
  1954         104             3.000000              .        3.000000
  1954         105             0.000000        0.000000        0.000000
  1954         106             0.000000        6.000000        1.500000
  1954         107                   .              .              .
  1954         108                   .              .              .
  1954         109                   .              .              .
  1954         110+                  .              .              .
  1955           0             0.015779        0.019920        0.017908
  1955           1             0.001246        0.001635        0.001446
  1955           2             0.000894        0.001201        0.001052
  1955           3             0.000752        0.000873        0.000814
  1955           4             0.000506        0.000936        0.000727
  1955           5             0.000517        0.000757        0.000640
  1955           6             0.000474        0.000597        0.000537
  1955           7             0.000462        0.000646        0.000556
  1955           8             0.000432        0.000533        0.000484
  1955           9             0.000411        0.000599        0.000507
  1955          10             0.000284        0.000418        0.000353
  1955          11             0.000310        0.000373        0.000342
  1955          12             0.000315        0.000502        0.000410
  1955          13             0.000214        0.000578        0.000400
  1955          14             0.000242        0.000443        0.000345
  1955          15             0.000474        0.000788        0.000634
  1955          16             0.000328        0.000805        0.000570
  1955          17             0.000433        0.001103        0.000774
  1955          18             0.000419        0.001046        0.000737
  1955          19             0.000496        0.001232        0.000867
  1955          20             0.000408        0.001097        0.000754
  1955          21             0.000602        0.001369        0.000986
  1955          22             0.000658        0.001175        0.000917
  1955          23             0.000522        0.001182        0.000851
  1955          24             0.000635        0.001273        0.000954
  1955          25             0.000641        0.001280        0.000961
  1955          26             0.000757        0.001270        0.001014
  1955          27             0.000623        0.001108        0.000866
  1955          28             0.000688        0.000947        0.000818
  1955          29             0.000934        0.001222        0.001079
  1955          30             0.000929        0.001207        0.001069
  1955          31             0.000750        0.001286        0.001020
  1955          32             0.000648        0.001125        0.000888
  1955          33             0.000943        0.001527        0.001237
  1955          34             0.000864        0.001844        0.001359
  1955          35             0.001233        0.001674        0.001456
  1955          36             0.001343        0.001670        0.001508
  1955          37             0.001520        0.001819        0.001671
  1955          38             0.001656        0.002131        0.001896
  1955          39             0.001199        0.002167        0.001687
  1955          40             0.001824        0.002062        0.001943
  1955          41             0.001856        0.002441        0.002151
  1955          42             0.001935        0.002487        0.002214
  1955          43             0.002375        0.002680        0.002530
  1955          44             0.002438        0.003096        0.002771
  1955          45             0.002655        0.003357        0.003010
  1955          46             0.002800        0.003450        0.003127
  1955          47             0.003171        0.003842        0.003507
  1955          48             0.003860        0.004344        0.004102
  1955          49             0.003736        0.005505        0.004614
  1955          50             0.004387        0.005112        0.004746
  1955          51             0.004623        0.005896        0.005253
  1955          52             0.005208        0.007227        0.006203
  1955          53             0.005762        0.007223        0.006482
  1955          54             0.005939        0.008319        0.007109
  1955          55             0.006825        0.010001        0.008378
  1955          56             0.007167        0.010823        0.008950
  1955          57             0.007192        0.010983        0.009041
  1955          58             0.008720        0.012134        0.010383
  1955          59             0.009999        0.014801        0.012323
  1955          60             0.010996        0.016142        0.013466
  1955          61             0.011081        0.016608        0.013723
  1955          62             0.012394        0.018783        0.015442
  1955          63             0.014070        0.019701        0.016741
  1955          64             0.015393        0.022156        0.018580
  1955          65             0.017718        0.023859        0.020592
  1955          66             0.019461        0.026384        0.022707
  1955          67             0.022488        0.029647        0.025850
  1955          68             0.025779        0.030342        0.027918
  1955          69             0.027910        0.035961        0.031691
  1955          70             0.031812        0.038972        0.035168
  1955          71             0.036342        0.043482        0.039663
  1955          72             0.039712        0.049982        0.044467
  1955          73             0.046513        0.056872        0.051331
  1955          74             0.049621        0.056517        0.052822
  1955          75             0.054611        0.066705        0.060202
  1955          76             0.063158        0.070030        0.066323
  1955          77             0.071562        0.081200        0.076012
  1955          78             0.079768        0.087867        0.083542
  1955          79             0.088380        0.102891        0.095113
  1955          80             0.100853        0.114245        0.107001
  1955          81             0.111281        0.125091        0.117561
  1955          82             0.123280        0.132704        0.127542
  1955          83             0.137333        0.145064        0.140820
  1955          84             0.148586        0.162918        0.155005
  1955          85             0.161381        0.166154        0.163502
  1955          86             0.156820        0.193294        0.172557
  1955          87             0.208726        0.218991        0.213057
  1955          88             0.202648        0.248148        0.221562
  1955          89             0.247326        0.273982        0.258145
  1955          90             0.250395        0.277951        0.261395
  1955          91             0.270820        0.316730        0.289157
  1955          92             0.334560        0.365567        0.346871
  1955          93             0.366685        0.418100        0.385917
  1955          94             0.365792        0.330020        0.351847
  1955          95             0.375000        0.409901        0.388759
  1955          96             0.451807        0.442211        0.448211
  1955          97             0.383838        0.474164        0.416035
  1955          98             0.326087        0.414894        0.356115
  1955          99             0.419214        0.275229        0.372781
  1955         100             0.582090        0.555556        0.574468
  1955         101             0.307692        1.555556        0.628571
  1955         102             0.285714        1.500000        0.480000
  1955         103             0.800000        3.000000        1.058824
  1955         104             0.000000              .        0.000000
  1955         105                   .              .              .
  1955         106             0.000000              .        0.000000
  1955         107             0.000000              .        0.000000
  1955         108                   .              .              .
  1955         109                   .              .              .
  1955         110+                  .              .              .
  1956           0             0.015637        0.019452        0.017606
  1956           1             0.001205        0.001570        0.001393
  1956           2             0.001012        0.001211        0.001114
  1956           3             0.000456        0.001021        0.000747
  1956           4             0.000635        0.000672        0.000654
  1956           5             0.000450        0.000600        0.000527
  1956           6             0.000392        0.000723        0.000562
  1956           7             0.000389        0.000871        0.000635
  1956           8             0.000198        0.000551        0.000379
  1956           9             0.000288        0.000426        0.000359
  1956          10             0.000252        0.000344        0.000300
  1956          11             0.000237        0.000373        0.000307
  1956          12             0.000310        0.000466        0.000390
  1956          13             0.000227        0.000418        0.000325
  1956          14             0.000389        0.000392        0.000390
  1956          15             0.000285        0.000844        0.000570
  1956          16             0.000601        0.000953        0.000780
  1956          17             0.000413        0.001204        0.000814
  1956          18             0.000677        0.001142        0.000913
  1956          19             0.000437        0.001131        0.000787
  1956          20             0.000537        0.001226        0.000883
  1956          21             0.000475        0.001154        0.000816
  1956          22             0.000573        0.001042        0.000808
  1956          23             0.000444        0.001276        0.000862
  1956          24             0.000452        0.001146        0.000800
  1956          25             0.000677        0.001196        0.000937
  1956          26             0.000507        0.000965        0.000736
  1956          27             0.000604        0.001264        0.000935
  1956          28             0.000579        0.001272        0.000927
  1956          29             0.000666        0.001559        0.001116
  1956          30             0.000548        0.001598        0.001077
  1956          31             0.000809        0.001439        0.001127
  1956          32             0.000942        0.001908        0.001429
  1956          33             0.001124        0.001554        0.001341
  1956          34             0.001192        0.001473        0.001334
  1956          35             0.001271        0.001677        0.001476
  1956          36             0.001062        0.001439        0.001253
  1956          37             0.001204        0.001690        0.001449
  1956          38             0.001228        0.002203        0.001720
  1956          39             0.001715        0.002284        0.002003
  1956          40             0.001451        0.002302        0.001880
  1956          41             0.001468        0.002361        0.001917
  1956          42             0.002322        0.002792        0.002559
  1956          43             0.001919        0.002636        0.002281
  1956          44             0.002361        0.003589        0.002982
  1956          45             0.002684        0.003521        0.003108
  1956          46             0.002846        0.004163        0.003511
  1956          47             0.002640        0.003992        0.003318
  1956          48             0.003292        0.004478        0.003886
  1956          49             0.003755        0.004749        0.004252
  1956          50             0.003987        0.005209        0.004593
  1956          51             0.003919        0.006296        0.005094
  1956          52             0.005138        0.007097        0.006106
  1956          53             0.004648        0.007642        0.006122
  1956          54             0.005747        0.008324        0.007016
  1956          55             0.005693        0.009734        0.007677
  1956          56             0.007114        0.010552        0.008791
  1956          57             0.007006        0.010958        0.008930
  1956          58             0.008289        0.012281        0.010232
  1956          59             0.008988        0.013236        0.011053
  1956          60             0.009648        0.015019        0.012241
  1956          61             0.011882        0.016461        0.014073
  1956          62             0.011315        0.019060        0.015005
  1956          63             0.014620        0.020906        0.017609
  1956          64             0.015234        0.022647        0.018738
  1956          65             0.017541        0.023088        0.020146
  1956          66             0.020220        0.025415        0.022644
  1956          67             0.022506        0.030827        0.026395
  1956          68             0.025752        0.033996        0.029610
  1956          69             0.027160        0.035130        0.030883
  1956          70             0.032152        0.038559        0.035148
  1956          71             0.034643        0.045007        0.039481
  1956          72             0.041406        0.049015        0.044931
  1956          73             0.045423        0.051759        0.048343
  1956          74             0.050263        0.062969        0.056145
  1956          75             0.057069        0.069549        0.062824
  1956          76             0.063304        0.072825        0.067683
  1956          77             0.070738        0.080195        0.075067
  1956          78             0.079110        0.088960        0.083634
  1956          79             0.086754        0.096036        0.091054
  1956          80             0.101072        0.116357        0.108111
  1956          81             0.107429        0.127469        0.116545
  1956          82             0.120380        0.132301        0.125764
  1956          83             0.143302        0.153846        0.148046
  1956          84             0.153474        0.169940        0.160849
  1956          85             0.164034        0.194454        0.177546
  1956          86             0.175506        0.208026        0.189756
  1956          87             0.201620        0.209911        0.205153
  1956          88             0.224428        0.267662        0.242296
  1956          89             0.235602        0.240588        0.237640
  1956          90             0.262808        0.300898        0.278187
  1956          91             0.288786        0.301917        0.293916
  1956          92             0.308186        0.340699        0.320845
  1956          93             0.341327        0.314904        0.331047
  1956          94             0.333845        0.364217        0.345241
  1956          95             0.353361        0.414190        0.376652
  1956          96             0.435028        0.454006        0.442396
  1956          97             0.448855        0.670487        0.525896
  1956          98             0.528967        0.674157        0.573913
  1956          99             0.451327        0.285714        0.392045
  1956         100             0.278146        0.716418        0.412844
  1956         101             0.326087        0.240000        0.307692
  1956         102             0.436364        0.600000        0.461538
  1956         103             0.500000        1.500000        0.642857
  1956         104             2.000000              .        2.000000
  1956         105                   .              .              .
  1956         106                   .              .              .
  1956         107             3.000000              .        3.000000
  1956         108                   .              .              .
  1956         109                   .              .              .
  1956         110+                  .              .              .
  1957           0             0.015765        0.019940        0.017914
  1957           1             0.001092        0.001737        0.001425
  1957           2             0.000789        0.000989        0.000892
  1957           3             0.000583        0.000971        0.000783
  1957           4             0.000493        0.000895        0.000700
  1957           5             0.000384        0.000617        0.000504
  1957           6             0.000430        0.000528        0.000481
  1957           7             0.000427        0.000756        0.000596
  1957           8             0.000355        0.000805        0.000585
  1957           9             0.000264        0.000519        0.000395
  1957          10             0.000288        0.000502        0.000397
  1957          11             0.000410        0.000524        0.000468
  1957          12             0.000236        0.000478        0.000360
  1957          13             0.000195        0.000543        0.000373
  1957          14             0.000419        0.000619        0.000521
  1957          15             0.000408        0.000596        0.000504
  1957          16             0.000438        0.000927        0.000687
  1957          17             0.000256        0.000950        0.000609
  1957          18             0.000667        0.001176        0.000925
  1957          19             0.000447        0.001222        0.000839
  1957          20             0.000364        0.001418        0.000894
  1957          21             0.000463        0.000936        0.000701
  1957          22             0.000731        0.001160        0.000947
  1957          23             0.000498        0.001196        0.000849
  1957          24             0.000536        0.001033        0.000786
  1957          25             0.000293        0.001583        0.000942
  1957          26             0.000610        0.001167        0.000890
  1957          27             0.000770        0.000981        0.000876
  1957          28             0.000733        0.001172        0.000954
  1957          29             0.000642        0.001393        0.001020
  1957          30             0.000852        0.001596        0.001227
  1957          31             0.000608        0.001516        0.001066
  1957          32             0.000888        0.001456        0.001174
  1957          33             0.000961        0.001698        0.001333
  1957          34             0.000990        0.001422        0.001208
  1957          35             0.001156        0.001892        0.001527
  1957          36             0.000983        0.001478        0.001233
  1957          37             0.000977        0.001741        0.001363
  1957          38             0.001204        0.001967        0.001589
  1957          39             0.001600        0.002089        0.001847
  1957          40             0.001774        0.002097        0.001937
  1957          41             0.001569        0.002381        0.001978
  1957          42             0.001902        0.002327        0.002116
  1957          43             0.002139        0.002723        0.002434
  1957          44             0.002254        0.003473        0.002870
  1957          45             0.002254        0.003490        0.002879
  1957          46             0.002503        0.003913        0.003217
  1957          47             0.002963        0.003867        0.003420
  1957          48             0.003664        0.004373        0.004020
  1957          49             0.003720        0.005159        0.004440
  1957          50             0.003922        0.006328        0.005123
  1957          51             0.004200        0.006045        0.005115
  1957          52             0.004703        0.006873        0.005775
  1957          53             0.005474        0.007398        0.006424
  1957          54             0.005133        0.008855        0.006963
  1957          55             0.006353        0.008435        0.007376
  1957          56             0.007140        0.010482        0.008777
  1957          57             0.007546        0.010970        0.009214
  1957          58             0.008648        0.012368        0.010455
  1957          59             0.008784        0.015413        0.012005
  1957          60             0.010324        0.015201        0.012689
  1957          61             0.011280        0.017877        0.014456
  1957          62             0.012984        0.018659        0.015692
  1957          63             0.014536        0.021575        0.017879
  1957          64             0.016230        0.024046        0.019931
  1957          65             0.016861        0.025499        0.020929
  1957          66             0.019994        0.027837        0.023665
  1957          67             0.022774        0.029497        0.025901
  1957          68             0.023814        0.034347        0.028717
  1957          69             0.029289        0.035394        0.032133
  1957          70             0.032415        0.039285        0.035612
  1957          71             0.038881        0.043586        0.041072
  1957          72             0.038384        0.051246        0.044362
  1957          73             0.044067        0.053269        0.048306
  1957          74             0.051722        0.060263        0.055640
  1957          75             0.059481        0.067329        0.063094
  1957          76             0.066813        0.073699        0.069976
  1957          77             0.074341        0.087523        0.080378
  1957          78             0.076476        0.093499        0.084214
  1957          79             0.086555        0.102275        0.093723
  1957          80             0.105068        0.115800        0.110010
  1957          81             0.119460        0.125947        0.122423
  1957          82             0.123310        0.141601        0.131562
  1957          83             0.134808        0.146226        0.139925
  1957          84             0.144677        0.177285        0.159182
  1957          85             0.174146        0.199586        0.185374
  1957          86             0.190465        0.216192        0.201735
  1957          87             0.212558        0.242075        0.225333
  1957          88             0.235043        0.243710        0.238672
  1957          89             0.265664        0.311241        0.284184
  1957          90             0.264196        0.267414        0.265493
  1957          91             0.286400        0.321799        0.300434
  1957          92             0.353310        0.373444        0.361090
  1957          93             0.374528        0.342449        0.362069
  1957          94             0.369264        0.426606        0.391537
  1957          95             0.375419        0.495522        0.418605
  1957          96             0.475610        0.485549        0.479348
  1957          97             0.548726        0.462651        0.515712
  1957          98             0.544118        0.461538        0.517413
  1957          99             0.610619        0.750000        0.654545
  1957         100             0.579310        0.333333        0.497696
  1957         101             0.618557        1.166667        0.766917
  1957         102             0.679245        1.000000        0.738462
  1957         103             0.727273        0.000000        0.666667
  1957         104             1.333333        0.000000        1.000000
  1957         105                   .              .              .
  1957         106                   .              .              .
  1957         107                   .              .              .
  1957         108                   .              .              .
  1957         109                   .              .              .
  1957         110+                  .              .              .
  1958           0             0.013501        0.018281        0.015955
  1958           1             0.001458        0.001320        0.001387
  1958           2             0.000604        0.001004        0.000810
  1958           3             0.000748        0.000932        0.000843
  1958           4             0.000388        0.000842        0.000622
  1958           5             0.000398        0.000822        0.000616
  1958           6             0.000307        0.000761        0.000541
  1958           7             0.000262        0.000405        0.000335
  1958           8             0.000267        0.000336        0.000302
  1958           9             0.000371        0.000451        0.000412
  1958          10             0.000214        0.000456        0.000338
  1958          11             0.000335        0.000365        0.000350
  1958          12             0.000410        0.000448        0.000430
  1958          13             0.000236        0.000358        0.000299
  1958          14             0.000390        0.000419        0.000405
  1958          15             0.000331        0.000585        0.000461
  1958          16             0.000581        0.001023        0.000806
  1958          17             0.000392        0.001113        0.000759
  1958          18             0.000445        0.000904        0.000678
  1958          19             0.000405        0.001400        0.000908
  1958          20             0.000332        0.000892        0.000614
  1958          21             0.000497        0.001136        0.000819
  1958          22             0.000392        0.001039        0.000719
  1958          23             0.000470        0.001060        0.000768
  1958          24             0.000378        0.001119        0.000751
  1958          25             0.000535        0.000960        0.000749
  1958          26             0.000675        0.001222        0.000951
  1958          27             0.000566        0.001034        0.000801
  1958          28             0.000616        0.001109        0.000864
  1958          29             0.000625        0.001255        0.000942
  1958          30             0.000556        0.001287        0.000924
  1958          31             0.000665        0.001411        0.001041
  1958          32             0.000951        0.001036        0.000994
  1958          33             0.000848        0.001358        0.001105
  1958          34             0.000883        0.001547        0.001218
  1958          35             0.001066        0.001328        0.001198
  1958          36             0.001084        0.001893        0.001491
  1958          37             0.001288        0.001579        0.001435
  1958          38             0.001629        0.001825        0.001728
  1958          39             0.001386        0.002361        0.001879
  1958          40             0.001640        0.001785        0.001713
